GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",1946,104,41,19,1905,104
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",5351,473,2666,427,2685,372
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1688,124,1319,130,369,124
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1243,79,504,73,739,83
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",3646,201,903,161,2743,211
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",3865,188,347,113,3518,217
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",3873,226,1382,218,2491,293
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2792,95,10,16,2782,97
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",3240,226,1233,216,2007,237
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",2867,157,122,75,2745,161
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3181,218,1281,194,1900,199
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1770,78,129,46,1641,82
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4219,328,1245,283,2974,328
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3309,121,149,91,3160,151
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",4523,284,1754,257,2769,289
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2284,152,112,79,2172,173
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",4140,442,1161,308,2979,407
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",2022,149,273,108,1749,148
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",925,39,44,15,881,40
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",4677,373,2282,354,2395,364
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",4816,228,1563,273,3253,326
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",1628,115,74,36,1554,125
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",4536,287,1185,290,3351,279
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",2922,142,169,101,2753,182
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4441,230,969,244,3472,321
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2808,110,83,72,2725,131
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",4031,359,1307,288,2724,339
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2944,170,281,129,2663,203
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2743,225,710,164,2033,190
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2043,103,23,35,2020,108
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",3866,320,1199,212,2667,334
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2255,187,113,51,2142,191
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5080,223,654,202,4426,286
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1453,89,574,89,879,109
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4664,232,1683,229,2981,287
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1337,61,10,16,1327,58
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3826,288,583,208,3243,319
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2542,144,120,70,2422,162
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3265,221,989,145,2276,216
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1623,81,21,24,1602,84
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",361,25,0,11,361,25
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",1001,83,230,64,771,91
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1233,79,442,107,791,134
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3205,206,868,165,2337,234
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1297,100,391,107,906,130
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",275,28,60,13,215,29
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1792,75,282,65,1510,93
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",364,62,16,9,348,61
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1188,88,260,71,928,97
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1419,123,175,81,1244,149
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1298,81,52,38,1246,83
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2078,169,408,162,1670,206
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1499,86,44,31,1455,93
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3063,133,268,113,2795,180
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4038,331,1078,229,2960,311
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2527,152,44,45,2483,141
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2144,134,65,41,2079,139
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1892,89,32,40,1860,102
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1465,74,22,19,1443,77
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3423,156,621,143,2802,206
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",4,6,4,6,0,11
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",2876,150,302,126,2574,151
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2083,115,58,66,2025,134
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2509,154,364,112,2145,182
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1117,97,270,84,847,117
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1308,101,292,79,1016,122
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2480,93,215,90,2265,125
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1530,58,0,11,1530,58
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2706,156,44,37,2662,161
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3506,182,608,149,2898,208
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1919,139,203,83,1716,162
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2207,125,393,116,1814,160
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2440,152,385,142,2055,162
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",2999,161,292,118,2707,188
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3606,159,84,50,3522,166
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2660,161,250,110,2410,190
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3158,131,132,101,3026,161
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2577,117,352,130,2225,163
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2315,102,161,65,2154,122
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2525,107,422,131,2103,185
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",838,59,21,25,817,61
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",3004,176,472,173,2532,237
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2752,122,223,110,2529,157
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",4118,291,725,234,3393,356
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",672,57,52,31,620,51
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1087,52,70,43,1017,66
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,11,0,11,0,11
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3081,212,664,166,2417,226
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1558,74,11,18,1547,77
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1439,93,43,26,1396,94
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2590,110,0,16,2590,110
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",4778,200,172,101,4606,206
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2467,161,302,102,2165,180
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",419,21,20,15,399,24
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",734,53,23,19,711,54
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3826,123,41,32,3785,120
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2097,166,94,95,2003,175
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1803,102,594,93,1209,121
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1681,77,667,104,1014,108
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3700,147,75,64,3625,162
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2893,135,0,16,2893,135
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",2774,145,455,129,2319,161
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",572,38,0,11,572,38
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2730,124,141,88,2589,154
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",3061,79,245,80,2816,112
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3106,190,766,167,2340,195
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1547,93,753,90,794,103
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2195,101,0,16,2195,101
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",3935,177,286,116,3649,194
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1412,40,399,59,1013,74
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3079,173,559,174,2520,210
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2682,127,0,16,2682,127
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1529,100,48,33,1481,102
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",4076,105,132,77,3944,128
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",2965,148,17,27,2948,151
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3396,157,321,117,3075,186
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1486,74,4,10,1482,74
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1810,80,127,38,1683,82
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1836,90,686,93,1150,101
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3488,144,289,140,3199,197
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",4033,226,210,76,3823,225
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3386,230,1241,224,2145,274
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11
1400000US36063020100,36063020100,"Census Tract 201, Niagara County, New York",1359,132,1068,104,291,99
1400000US36063020200,36063020200,"Census Tract 202, Niagara County, New York",993,103,167,57,826,106
1400000US36063020300,36063020300,"Census Tract 203, Niagara County, New York",999,68,730,68,269,79
1400000US36063020400,36063020400,"Census Tract 204, Niagara County, New York",612,83,316,75,296,82
